SiteNativeID,SiteName,SiteTypeCV,Longitude,Latitude,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,NHDMetadataID
103843,FLANIGAN POND,Reservoir,-104.580801,40.09595,,5107,Spotted from quarters,0.01,99999
103844,GRACIK SPRING IRR SYS,Reservoir,-104.316234,40.937824,,5107,Digitized,0.01,99999
103845,OLDS RESERVOIR,Reservoir,-104.432397,40.031926,,5107,Digitized,0.01,99999
103846,HARRYMAN RES 1,Reservoir,-103.544286,40.501909,,5107,Digitized,0.01,99999
103848,KELLER RES,Reservoir,-104.562205,40.121339,,5107,Spotted from quarters,0.01,99999
103849,EQUUS POND 6,Reservoir,-104.308999,40.280377,,5107,Spotted from quarters,0.01,99999
103850,MANTEY RES 3,Reservoir,-104.914961,40.95873,,5107,Digitized,0.01,99999
103851,MANTEY RES 2,Reservoir,-104.919014,40.960109,,5107,Digitized,0.01,99999
103852,MANTEY RES 5,Reservoir,-104.919497,40.974982,,5107,GPS,0.01,99999
103853,MANTEY RES 6,Reservoir,-104.927597,40.969556,,5107,GPS,0.01,99999
103854,MANTEY RES 7,Reservoir,-104.928853,40.962035,,5107,Digitized,0.01,99999
103855,EQUUS POND 5C,Reservoir,-104.297806,40.293053,,5107,Spotted from quarters,0.01,99999
103856,MARCH RES,Reservoir,-104.483759,40.577454,,5107,Spotted from quarters,0.01,99999
103857,EQUUS POND 5B,Reservoir,-104.302349,40.289387,,5107,Spotted from quarters,0.01,99999
103859,MCFARLAND POND RES,Reservoir,-103.837603,40.291321,,5107,Digitized,0.01,99999
103860,MILLAGE RES,Reservoir,-104.543219,40.426676,,5107,GPS,0.01,99999
103861,MILLER SUMP HOLDING POND,Reservoir,-104.650024,40.541168,,5107,Spotted from section lines,0.01,99999
103863,EQUUS POND 5A,Reservoir,-104.306815,40.285751,,5107,Spotted from quarters,0.01,99999
103865,MYERS TAIL WATER PIT,Reservoir,-104.66253,40.561644,,5107,GPS,0.01,99999
103867,EQUUS POND 4,Reservoir,-104.307025,40.292929,,5107,Spotted from quarters,0.01,99999
103869,NOONEN RES 3,Reservoir,-103.840892,39.762046,,5107,Spotted from quarters,0.01,99999
103870,EQUUS POND 3,Reservoir,-104.309365,40.294704,,5107,Spotted from quarters,0.01,99999
103871,PAWNEE RAW WTR RES 1,Reservoir,-103.676467,40.228869,,5107,Digitized,0.01,99999
103872,PAWNEE RAW WTR RES 2,Reservoir,-103.665577,40.229583,,5107,Spotted from quarters,0.01,99999
103873,PERRY RES 2,Reservoir,-104.523321,40.987279,,5107,Digitized,0.01,99999
103874,PIERCE RES 1,Reservoir,-104.287084,40.831511,,5107,GPS,0.01,99999
103875,PIERCE RES 2,Reservoir,-104.29036,40.833176,,5107,Digitized,0.01,99999
103876,PIERCE RES 3,Reservoir,-104.288436,40.833745,,5107,GPS,0.01,99999
103877,PIERCE RES 4,Reservoir,-104.290224,40.834017,,5107,GPS,0.01,99999
103878,PIERCE RES 5,Reservoir,-104.290915,40.833697,,5107,GPS,0.01,99999
103879,PORTER CREEK RES,Reservoir,-104.405123,40.96853,,5107,GPS,0.01,99999
103881,RUSSELL FLOOD CONTRL DAM,Reservoir,-104.529899,39.345681,,5107,GPS,0.01,99999
103882,SHAW RES,Reservoir,-104.6268,40.552226,,5107,Digitized,0.01,99999
103883,SHOENEMAN HOLDING POND 1,Reservoir,-104.373369,40.126217,,5107,Digitized,0.01,99999
103884,SHOENEMAN HOLDING POND 2,Reservoir,-104.372151,40.126127,,5107,Digitized,0.01,99999
103885,TRES OJOS WEST POND,Reservoir,-104.31405,40.298259,,5107,Spotted from quarters,0.01,99999
103886,SLOAN RES 1,Reservoir,-104.513098,40.101983,,5107,Digitized,0.01,99999
103887,SPRING LAKE,Reservoir,-104.364616,40.315426,,5107,Digitized,0.01,99999
103888,SUPPLEMENTAL RES,Reservoir,-104.008268,39.993275,,5107,Spotted from quarters,0.01,99999
103890,TOM KIME RES,Reservoir,-104.473527,40.550046,,5107,GPS,0.01,99999
103891,WARD RES,Reservoir,-104.656715,40.543736,,5107,GPS,0.01,99999
103892,WILDCAT RES,Reservoir,-103.786989,40.360825,,5107,Spotted from quarters,0.01,99999
103893,WILLIAMS MCCREERY RES,Reservoir,-103.877117,40.02277,,5107,Spotted from quarters,0.01,99999
103894,MASON RES,Reservoir,-104.562414,40.533453,,5107,Digitized,0.01,99999
103895,WOLF SPRING POND,Reservoir,-104.404647,39.493017,,5107,GPS,0.01,99999
103900,YOCAM LAKE,Reservoir,-104.205799,40.293232,,5107,Digitized,0.01,99999
103901,LONGS RES,Reservoir,-104.505909,40.518144,,5107,GPS,0.01,99999
103902,LORD RES NO 4,Reservoir,-104.454859,40.081272,,5107,Digitized,0.01,99999
103903,TRES OJOS EAST POND,Reservoir,-104.311706,40.296479,,5107,Spotted from quarters,0.01,99999
103904,"LOST SPRINGS RES 1,6",Reservoir,-104.309941,40.239673,,5107,Spotted from quarters,0.01,99999
103906,GOLD CREEK UPPER RES,Reservoir,-104.618234,39.357117,,5107,Digitized,0.01,99999
103907,GOLD CREEK LOWER RES,Reservoir,-104.614964,39.360846,,5107,Digitized,0.01,99999
103908,JOHN HOFFMAN RES 2,Reservoir,-104.388048,39.358027,,5107,Digitized,0.01,99999
103909,JOHN HOFFMAN RES 3,Reservoir,-104.390202,39.357869,,5107,Digitized,0.01,99999
103910,WIDMAIER POND 5,Reservoir,-104.696729,40.589955,,5107,GPS,0.01,99999
103911,WIDMAIER POND 10,Reservoir,-104.706052,40.590204,,5107,GPS,0.01,99999
103917,ADAMS BUNKER RES 1,Reservoir,-104.38219,40.883876,,5107,Digitized,0.01,99999
103919,MAPELLI LAKE 1,Reservoir,-104.699564,40.574287,,5107,GPS,0.01,99999
103920,MAPELLI LAKE 2,Reservoir,-104.700181,40.560541,,5107,GPS,0.01,99999
103922,WELD COUNTY RES,Reservoir,-104.330398,40.34146,,5107,Spotted from quarters,0.01,99999
103924,ROCK CREEK RES 2,Reservoir,-104.142593,39.993446,,5107,Spotted from quarters,0.01,99999
103925,EAGLE ROCK RES,Reservoir,-104.497607,40.974832,,5107,GPS,0.01,99999
103927,SLW WATER HOLD,Reservoir,-104.498471,40.413707,,5107,GPS,0.01,99999
103928,ABRAHAMSON RES,Reservoir,-104.533793,39.200182,,5107,Digitized,0.01,99999
103930,HOPEWELL RES 2,Reservoir,-104.200002,39.765558,,5107,GPS,0.01,99999
103934,LARSON RES 2,Reservoir,-104.270649,40.935022,,5107,Digitized,0.01,99999
104000,STAGECOACH RES,Reservoir,-104.357214,40.311601,,5107,Digitized,0.01,99999
104001,MILLER NNT LDA WL FLD,Well Field,-104.579788,39.455679,,5107,Spotted from quarters,0.01,99999
104002,MILLER NT LDA WL FLD,Well Field,-104.561209,39.441121,,5107,Spotted from quarters,0.01,99999
104003,MILLER NT DEN WL FLD,Well Field,-104.561209,39.441121,,5107,Spotted from quarters,0.01,99999
104004,MILLER NT AR WL FLD,Well Field,-104.561209,39.441121,,5107,Spotted from quarters,0.01,99999
104005,MILLER NT LFH WL FLD,Well Field,-104.561209,39.441121,,5107,Spotted from quarters,0.01,99999
104007,SYLVESTER LFH WL FLD,Well Field,-103.870148,39.425216,,5107,Spotted from quarters,0.01,99999
104008,TM MANAGEMENT NNT UDA WL FLD,Well Field,-104.616477,39.310652,,5107,Spotted from quarters,0.01,99999
104009,TM MANAGEMENT LDA WL FLD,Well Field,-104.616477,39.310652,,5107,Spotted from quarters,0.01,99999
104010,TM MANAGEMENT DEN WL FLD,Well Field,-104.616477,39.310652,,5107,Spotted from quarters,0.01,99999
104011,TM MANAGEMENT AR WL FLD,Well Field,-104.616477,39.310652,,5107,Spotted from quarters,0.01,99999
104012,TM MANAGEMENT LFH WL FLD,Well Field,-104.616477,39.310652,,5107,Spotted from quarters,0.01,99999
104013,HABAKKUK NNT DA WL FLD 1,Well Field,-104.529263,39.082431,,5107,Spotted from quarters,0.01,99999
104014,HABAKKUK NNT DA WL FLD 2,Well Field,-104.520065,39.082452,,5107,Spotted from quarters,0.01,99999
104015,HABAKKUK DEN WL FLD,Well Field,-104.524702,39.078776,,5107,Spotted from quarters,0.01,99999
104016,HABAKKUK AR WL FLD,Well Field,-104.524702,39.078776,,5107,Spotted from quarters,0.01,99999
104017,HABAKKUK LFH WL FLD 1,Well Field,-104.529263,39.082431,,5107,Spotted from quarters,0.01,99999
104018,HABAKKUK LFH WL FLD 2,Well Field,-104.520065,39.082452,,5107,Spotted from quarters,0.01,99999
104019,SPARBOE SUMMIT FARMS LFH WL FLD,Well Field,-104.630807,40.094922,,5107,Spotted from quarters,0.01,99999
104020,EVANS NNT UDA WL FLD,Well Field,-104.615961,39.412242,,5107,Spotted from quarters,0.01,99999
104021,EVANS LDA WL FLD,Well Field,-104.615961,39.412242,,5107,Spotted from quarters,0.01,99999
104022,EVANS DEN WL FLD,Well Field,-104.615961,39.412242,,5107,Spotted from quarters,0.01,99999
104023,EVANS AR WL FLD,Well Field,-104.615961,39.412242,,5107,Spotted from quarters,0.01,99999
104024,EVANS LFH WL FLD,Well Field,-104.615961,39.412242,,5107,Spotted from quarters,0.01,99999
104025,AUTUMN & ASSOC NNT UDA WL FLD,Well Field,-104.615484,39.455721,,5107,Spotted from quarters,0.01,99999
104026,AUTUMN & ASSOC LDA WL FLD,Well Field,-104.615484,39.455721,,5107,Spotted from quarters,0.01,99999
104027,AUTUMN & ASSOC DEN WL FLD,Well Field,-104.615484,39.455721,,5107,Spotted from quarters,0.01,99999
104028,AUTUMN & ASSOC AR WL FLD,Well Field,-104.615484,39.455721,,5107,Spotted from quarters,0.01,99999
104029,AUTUMN & ASSOC LFH WL FLD,Well Field,-104.615484,39.455721,,5107,Spotted from quarters,0.01,99999
104034,AMPAUL NNT UDA WL FLD,Well Field,-104.616417,39.354201,,5107,Spotted from quarters,0.01,99999
104035,AMPAUL LDA WL FLD,Well Field,-104.616417,39.354201,,5107,Spotted from quarters,0.01,99999
104036,AMPAUL DEN WL FLD,Well Field,-104.616417,39.354201,,5107,Spotted from quarters,0.01,99999
104037,AMPAUL AR WL FLD,Well Field,-104.616417,39.354201,,5107,Spotted from quarters,0.01,99999
104038,AMPAUL LFH WL FLD,Well Field,-104.616417,39.354201,,5107,Spotted from quarters,0.01,99999
104039,STEFFAN NNT UDA WL FLD,Well Field,-104.60951,39.471065,,5107,Spotted from quarters,0.01,99999
104040,STEFFAN LDA WL FLD,Well Field,-104.60951,39.471065,,5107,Spotted from quarters,0.01,99999
104041,STEFFAN DEN WL FLD,Well Field,-104.60951,39.471065,,5107,Spotted from quarters,0.01,99999
104042,STEFFAN AR WL FLD,Well Field,-104.60951,39.471065,,5107,Spotted from quarters,0.01,99999
104043,STEFFAN LFH WL FLD,Well Field,-104.60951,39.471065,,5107,Spotted from quarters,0.01,99999
104044,SMITH NNT UDA WL FLD,Well Field,-104.574139,39.432803,,5107,Spotted from quarters,0.01,99999
104045,SMITH DEN WL FLD,Well Field,-104.574139,39.432803,,5107,Spotted from quarters,0.01,99999
104046,SMITH AR WL FLD,Well Field,-104.574139,39.432803,,5107,Spotted from quarters,0.01,99999
104047,SMITH LFH WL FLD,Well Field,-104.574139,39.432803,,5107,Spotted from quarters,0.01,99999
104048,LYONS BROTHERS NNT UDA WL FLD,Well Field,-104.584447,39.466526,,5107,Spotted from quarters,0.01,99999
104049,LYONS BROTHERS NNT LDA WL FLD,Well Field,-104.584447,39.466526,,5107,Spotted from quarters,0.01,99999
104050,LYONS BROTHERS DEN WL FLD,Well Field,-104.593366,39.466504,,5107,Spotted from quarters,0.01,99999
104051,LYONS BROTHERS AR WL FLD,Well Field,-104.593366,39.466504,,5107,Spotted from quarters,0.01,99999
104052,LYONS BROTHERS LFH WL FLD,Well Field,-104.593366,39.466504,,5107,Spotted from quarters,0.01,99999
104053,MANY SPRINGS RANCH NNT UDA WL FLD,Well Field,-104.598222,39.238062,,5107,Spotted from quarters,0.01,99999
104054,MANY SPRINGS RANCH LDA WL FLD,Well Field,-104.598222,39.238062,,5107,Spotted from quarters,0.01,99999
104055,MANY SPRINGS RANCH DEN WL FLD,Well Field,-104.598222,39.238062,,5107,Spotted from quarters,0.01,99999
104056,MANY SPRINGS RANCH AR WL FLD,Well Field,-104.598222,39.238062,,5107,Spotted from quarters,0.01,99999
104057,MANY SPRINGS RANCH LFH WL FLD,Well Field,-104.598222,39.238062,,5107,Spotted from quarters,0.01,99999
104058,W L KRAFT UAR WL FLD,Well Field,-104.631051,39.964719,,5107,Spotted from quarters,0.01,99999
104059,W L KRAFT NNT UAR WL FLD,Well Field,-104.612172,39.964405,,5107,Spotted from quarters,0.01,99999
104060,W L KRAFT  LAR WL FLD,Well Field,-104.631051,39.964719,,5107,Spotted from quarters,0.01,99999
104061,W L KRAFT LFH WL FLD,Well Field,-104.631051,39.964719,,5107,Spotted from quarters,0.01,99999
104062,ROBERTS NNT DEN WL FLD,Well Field,-104.58173,39.683253,,5107,Spotted from quarters,0.01,99999
104063,ROBERTS UAR WL FLD,Well Field,-104.58173,39.683253,,5107,Spotted from quarters,0.01,99999
104064,ROBERTS LAR WL FLD,Well Field,-104.58173,39.683253,,5107,Spotted from quarters,0.01,99999
104065,ROBERTS LFH WL FLD,Well Field,-104.58173,39.683253,,5107,Spotted from quarters,0.01,99999
104066,VIDIC NNT UDA WL FLD,Well Field,-104.597884,39.412149,,5107,Spotted from quarters,0.01,99999
104067,VIDIC LDA WL FLD,Well Field,-104.597884,39.412149,,5107,Spotted from quarters,0.01,99999
104068,VIDIC DEN WL FLD,Well Field,-104.597884,39.412149,,5107,Spotted from quarters,0.01,99999
104069,VIDIC AR WL FLD,Well Field,-104.597884,39.412149,,5107,Spotted from quarters,0.01,99999
104070,VIDIC LFH WL FLD,Well Field,-104.597884,39.412149,,5107,Spotted from quarters,0.01,99999
104071,KOCH NNT UDA WL FLD,Well Field,-104.573128,39.326779,,5107,Spotted from quarters,0.01,99999
104072,KOCH LDA WL FLD,Well Field,-104.573128,39.326779,,5107,Spotted from quarters,0.01,99999
104073,KOCH DEN WL FLD,Well Field,-104.573128,39.326779,,5107,Spotted from quarters,0.01,99999
104074,KOCH AR WL FLD,Well Field,-104.573128,39.326779,,5107,Spotted from quarters,0.01,99999
104075,KOCH LFH WL FLD,Well Field,-104.573128,39.326779,,5107,Spotted from quarters,0.01,99999
104076,KINNEY NNT DA WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104077,KINNEY DEN WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104078,KINNEY AR WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104079,KINNEY LFH WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104080,GUTHRIE NNT UDA WL FLD,Well Field,-104.609441,39.297856,,5107,Spotted from quarters,0.01,99999
104081,GUTHRIE LDA WL FLD,Well Field,-104.609441,39.297856,,5107,Spotted from quarters,0.01,99999
104082,GUTHRIE DEN WL FLD,Well Field,-104.609441,39.297856,,5107,Spotted from quarters,0.01,99999
104083,GUTHRIE AR WL FLD,Well Field,-104.609441,39.297856,,5107,Spotted from quarters,0.01,99999
104084,GUTHRIE LFH WL FLD,Well Field,-104.609441,39.297856,,5107,Spotted from quarters,0.01,99999
104085,TANNER NNT UDA WL FLD,Well Field,-104.568096,39.399302,,5107,Spotted from quarters,0.01,99999
104086,TANNER LDA WL FLD,Well Field,-104.568096,39.399302,,5107,Spotted from quarters,0.01,99999
104087,TANNER DEN WL FLD,Well Field,-104.568096,39.399302,,5107,Spotted from quarters,0.01,99999
104088,TANNER AR WL FLD,Well Field,-104.568096,39.399302,,5107,Spotted from quarters,0.01,99999
104089,TANNER LFH WL FLD,Well Field,-104.568096,39.399302,,5107,Spotted from quarters,0.01,99999
104090,FUGETT NNT UDA WL FLD,Well Field,-104.556621,39.393848,,5107,Spotted from quarters,0.01,99999
104091,FUGETT LDA WL FLD,Well Field,-104.556621,39.393848,,5107,Spotted from quarters,0.01,99999
104092,FUGETT DEN WL FLD,Well Field,-104.556621,39.393848,,5107,Spotted from quarters,0.01,99999
104093,FUGETT AR WL FLD,Well Field,-104.556621,39.393848,,5107,Spotted from quarters,0.01,99999
104094,FUGETT LFH WL FLD,Well Field,-104.556621,39.393848,,5107,Spotted from quarters,0.01,99999
104095,LANGLAIS NNT DA WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104096,LANGLAIS DEN WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104097,LANGLAIS AR WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104098,LANGLAIS LFH WL FLD,Well Field,-104.656236,39.033028,,5107,Spotted from quarters,0.01,99999
104099,FOSTER NNT DA WL FLD,Well Field,-104.658095,39.133274,,5107,Spotted from quarters,0.01,99999
104103,FOSTER DEN WL FLD,Well Field,-104.658095,39.133274,,5107,Spotted from quarters,0.01,99999
104104,FOSTER AR WL FLD,Well Field,-104.658095,39.133274,,5107,Spotted from quarters,0.01,99999
104107,GIFFIN RES 1,Reservoir,-104.825205,40.830615,,5107,GPS,0.01,99999
104108,FOSTER LFH WL FLD,Well Field,-104.658095,39.133274,,5107,Spotted from quarters,0.01,99999
104109,BEACH-LYONS NNT UDA WL FLD,Well Field,-104.591311,39.399431,,5107,Spotted from quarters,0.01,99999
104110,BEACH-LYONS LDA WL FLD,Well Field,-104.591311,39.399431,,5107,Spotted from quarters,0.01,99999
104111,BEACH-LYONS DEN WL FLD,Well Field,-104.591311,39.399431,,5107,Spotted from quarters,0.01,99999
104112,BEACH-LYONS AR WL FLD,Well Field,-104.591311,39.399431,,5107,Spotted from quarters,0.01,99999
104113,BEACH-LYONS LFH WL FLD,Well Field,-104.591311,39.399431,,5107,Spotted from quarters,0.01,99999
104114,GARVIN NNT UDA WL FLD,Well Field,-104.584944,39.323177,,5107,Spotted from quarters,0.01,99999
104115,GARVIN LDA WL FLD,Well Field,-104.584944,39.323177,,5107,Spotted from quarters,0.01,99999
104116,GARVIN DEN WL FLD,Well Field,-104.584944,39.323177,,5107,Spotted from quarters,0.01,99999
104117,GARVIN AR WL FLD,Well Field,-104.584944,39.323177,,5107,Spotted from quarters,0.01,99999
104118,GARVIN LFH WL FLD,Well Field,-104.584944,39.323177,,5107,Spotted from quarters,0.01,99999
104120,LOMMEN NNT UDA WL FLD,Well Field,-104.597915,39.422967,,5107,Spotted from quarters,0.01,99999
104121,LOMMEN LDA WL FLD,Well Field,-104.597915,39.422967,,5107,Spotted from quarters,0.01,99999
104122,LOMMEN DEN WL FLD,Well Field,-104.597915,39.422967,,5107,Spotted from quarters,0.01,99999
104123,LOMMEN AR WL FLD,Well Field,-104.597915,39.422967,,5107,Spotted from quarters,0.01,99999
104124,LOMMEN LFH WL FLD,Well Field,-104.597915,39.422967,,5107,Spotted from quarters,0.01,99999
104125,DRAPER NNT UDA WL FLD,Well Field,-104.575541,39.28159,,5107,Spotted from quarters,0.01,99999
104126,DRAPER LDA WL FLD,Well Field,-104.575541,39.28159,,5107,Spotted from quarters,0.01,99999
104127,DRAPER DEN WL FLD,Well Field,-104.575541,39.28159,,5107,Spotted from quarters,0.01,99999
104128,DRAPER AR WL FLD,Well Field,-104.575541,39.28159,,5107,Spotted from quarters,0.01,99999
104129,DRAPER LFH WL FLD,Well Field,-104.575541,39.28159,,5107,Spotted from quarters,0.01,99999
104130,HENDERSON NNT UDA WL FLD,Well Field,-104.5755,39.321345,,5107,Spotted from quarters,0.01,99999
104132,HENDERSON LDA WL FLD,Well Field,-104.5755,39.321345,,5107,Spotted from quarters,0.01,99999
104133,HENDERSON DEN WL FLD,Well Field,-104.5755,39.321345,,5107,Spotted from quarters,0.01,99999
104134,HENDERSON AR WL FLD,Well Field,-104.5755,39.321345,,5107,Spotted from quarters,0.01,99999
104135,HENDERSON LFH WL FLD,Well Field,-104.5755,39.321345,,5107,Spotted from quarters,0.01,99999
104136,LITWAK LDA WL FLD,Well Field,-104.598329,39.263509,,5107,Spotted from quarters,0.01,99999
104137,LITWAK DEN WL FLD,Well Field,-104.598329,39.263509,,5107,Spotted from quarters,0.01,99999
104138,LITWAK AR WL FLD,Well Field,-104.598329,39.263509,,5107,Spotted from quarters,0.01,99999
104139,LITWAK LFH WL FLD,Well Field,-104.598329,39.263509,,5107,Spotted from quarters,0.01,99999
104140,GUTHRIE NNT UDA WL FLD,Well Field,-104.611792,39.299688,,5107,Spotted from quarters,0.01,99999
104141,GUTHRIE LDA WL FLD,Well Field,-104.611792,39.299688,,5107,Spotted from quarters,0.01,99999
104142,GUTHRIE DEN WL FLD,Well Field,-104.611792,39.299688,,5107,Spotted from quarters,0.01,99999
104143,GUTHRIE AR WL FLD,Well Field,-104.611792,39.299688,,5107,Spotted from quarters,0.01,99999
104144,GUTHRIE LFH WL FLD,Well Field,-104.611792,39.299688,,5107,Spotted from quarters,0.01,99999
104145,CLARK NNT UDA WL FLD,Well Field,-104.635086,39.32535,,5107,Spotted from quarters,0.01,99999
104146,CLARK LDA WL FLD,Well Field,-104.635086,39.32535,,5107,Spotted from quarters,0.01,99999
104147,CLARK DEN WL FLD,Well Field,-104.635086,39.32535,,5107,Spotted from quarters,0.01,99999
104148,CLARK AR WL FLD,Well Field,-104.635086,39.32535,,5107,Spotted from quarters,0.01,99999
104149,CLARK LFH WL FLD,Well Field,-104.635086,39.32535,,5107,Spotted from quarters,0.01,99999
104150,BOX ELDER ESTATES UAR NT WL FLD,Well Field,-104.626306,39.961063,,5107,Spotted from quarters,0.01,99999
104151,BOX ELDER ESTATES UAR NNT WL FLD,Well Field,-104.616822,39.960924,,5107,Spotted from quarters,0.01,99999
104152,BOX ELDER ESTATES LAR NT WL FLD,Well Field,-104.626306,39.961063,,5107,Spotted from quarters,0.01,99999
104153,BOX ELDER ESTATES LFH NT WL FLD,Well Field,-104.626306,39.961063,,5107,Spotted from quarters,0.01,99999
104154,WALNUT PEACEMAKER PAR A NT UAR WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104155,WALNUT PEACEMAKER PAR B NT UAR WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104156,WALNUT PEACEMAKER PAR C NT UAR WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104157,WALNUT PEACEMAKER PAR A NT LAR WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104158,WALNUT PEACEMAKER PAR B NT LAR WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104159,WALNUT PEACEMAKER PAR C NT LAR WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104160,WALNUT PEACEMAKER PAR A NT LFH WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104161,WALNUT PEACEMAKER PAR B NT LFH WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104162,WALNUT PEACEMAKER PAR C NT LFH WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104163,WALNUT PEACEMAKER PAR A NNT DEN WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104164,WALNUT PEACEMAKER PAR B NNT DEN WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104165,WALNUT PEACEMAKER PAR C NNT DEN WL FLD,Well Field,-104.588591,39.699555,,5107,Spotted from quarters,0.01,99999
104166,HORSE CREEK FARMS ADAMS CTY PARCEL NNT UAR WL FLD,Well Field,-104.593749,39.993222,,5107,Spotted from quarters,0.01,99999
104167,HORSE CREEK FARMS ADAMS CTY PARCEL NT LAR WL FLD,Well Field,-104.593749,39.993222,,5107,Spotted from quarters,0.01,99999
104168,HORSE CREEK FARMS ADAMS CTY PARCEL NT LFH WL FLD,Well Field,-104.593749,39.993222,,5107,Spotted from quarters,0.01,99999
104169,HORSE CREEK FARMS WELD CTY PARCEL NNT UAR WL FLD,Well Field,-104.593722,40.007818,,5107,Spotted from quarters,0.01,99999
104170,HORSE CREEK FARMS WELD CTY PARCEL NT LAR WL FLD,Well Field,-104.593722,40.007818,,5107,Spotted from quarters,0.01,99999
104171,HORSE CREEK FARMS WELD CTY PARCEL NT LFH WL FLD,Well Field,-104.593722,40.007818,,5107,Spotted from quarters,0.01,99999
104172,BOONE NNT UDA WL FLD,Well Field,-104.59837,39.296074,,5107,Spotted from quarters,0.01,99999
104173,BOONE NT LDA WL FLD,Well Field,-104.59837,39.296074,,5107,Spotted from quarters,0.01,99999
104174,BOONE NT DEN WL FLD,Well Field,-104.59837,39.296074,,5107,Spotted from quarters,0.01,99999
104175,BOONE NT AR WL FLD,Well Field,-104.59837,39.296074,,5107,Spotted from quarters,0.01,99999
104176,BOONE NT LFH WL FLD,Well Field,-104.59837,39.296074,,5107,Spotted from quarters,0.01,99999
104177,ANDERSON NNT UDA WL FLD,Well Field,-104.591667,39.254448,,5107,Spotted from quarters,0.01,99999
104178,ANDERSON NT LDA WL FLD,Well Field,-104.591667,39.254448,,5107,Spotted from quarters,0.01,99999
104179,ANDERSON NT DEN WL FLD,Well Field,-104.591667,39.254448,,5107,Spotted from quarters,0.01,99999
104180,ANDERSON NT AR WL FLD,Well Field,-104.591667,39.254448,,5107,Spotted from quarters,0.01,99999
104181,ANDERSON NT LFH WL FLD,Well Field,-104.591667,39.254448,,5107,Spotted from quarters,0.01,99999
104182,SMITH NNT UDA WL FLD,Well Field,-104.591635,39.249032,,5107,Spotted from quarters,0.01,99999
104183,SMITH NT LDA WL FLD,Well Field,-104.591635,39.249032,,5107,Spotted from quarters,0.01,99999
104184,SMITH NT DEN WL FLD,Well Field,-104.591635,39.249032,,5107,Spotted from quarters,0.01,99999
104185,SMITH NT AR WL FLD,Well Field,-104.591635,39.249032,,5107,Spotted from quarters,0.01,99999
104186,SMITH NT LFH WL FLD,Well Field,-104.591635,39.249032,,5107,Spotted from quarters,0.01,99999
104187,HARDY NNT UDA WL FLD,Well Field,-104.655408,39.454288,,5107,Spotted from quarters,0.01,99999
104188,HARDY NT LDA WL FLD,Well Field,-104.655408,39.454288,,5107,Spotted from quarters,0.01,99999
104189,HARDY NT DEN WL FLD,Well Field,-104.655408,39.454288,,5107,Spotted from quarters,0.01,99999
104190,HARDY NT AR WL FLD,Well Field,-104.655408,39.454288,,5107,Spotted from quarters,0.01,99999
104191,HARDY NT LFH WL FLD,Well Field,-104.655408,39.454288,,5107,Spotted from quarters,0.01,99999
104192,BECKER NNT UDA WL FLD,Well Field,-104.648612,39.421464,,5107,Spotted from quarters,0.01,99999
104193,BECKER NT LDA WL FLD,Well Field,-104.648612,39.421464,,5107,Spotted from quarters,0.01,99999
104194,BECKER NT DEN WL FLD,Well Field,-104.648612,39.421464,,5107,Spotted from quarters,0.01,99999
104195,BECKER NT AR WL FLD,Well Field,-104.648612,39.421464,,5107,Spotted from quarters,0.01,99999
104196,BECKER NT LFH WL FLD,Well Field,-104.648612,39.421464,,5107,Spotted from quarters,0.01,99999
104197,BOSKY FARMS NNT UAR WL FLD,Well Field,-104.574812,40.007773,,5107,Spotted from quarters,0.01,99999
104198,BOSKY FARMS NNT UAR 4P WL FLD,Well Field,-104.574812,40.007773,,5107,Spotted from quarters,0.01,99999
104199,BOSKY FARMS NT LAR WL FLD,Well Field,-104.574812,40.007773,,5107,Spotted from quarters,0.01,99999
104200,BOSKY FARMS NT LFH WL FLD,Well Field,-104.574812,40.007773,,5107,Spotted from quarters,0.01,99999
